subscription_id,user_id,plan_type,monthly_fee,start_date,end_date,status
1685,1685,Premium,649,2019-12-24,2024-03-24,Cancelled
1686,1686,Standard,499,2019-04-18,2022-01-18,Cancelled
1687,1687,Premium,649,2018-06-23,,Active
1688,1688,Basic,199,2023-05-19,,Active
1689,1689,Basic,199,2020-09-17,2022-06-17,Cancelled
1690,1690,Premium,649,2025-12-19,2026-07-19,Cancelled
1691,1691,Premium,649,2022-11-14,,Active
1692,1692,Premium,649,2019-12-22,,Active
1693,1693,Basic,199,2021-12-27,2023-08-27,Cancelled
1694,1694,Standard,499,2018-09-16,,Active
1695,1695,Premium,649,2023-06-14,,Active
1696,1696,Standard,499,2024-03-15,,Active
1697,1697,Premium,649,2022-11-14,,Active
1698,1698,Basic,199,2018-12-05,2020-03-05,Cancelled
1699,1699,Standard,499,2019-08-18,,Active
1700,1700,Premium,649,2023-03-27,,Active
1701,1701,Basic,199,2021-01-29,,Active
1702,1702,Basic,199,2025-12-15,,Active
1703,1703,Basic,199,2018-10-06,,Active
1704,1704,Basic,199,2019-05-18,,Active
1705,1705,Basic,199,2021-06-06,,Active
1706,1706,Basic,199,2019-10-16,,Active
1707,1707,Basic,199,2021-08-27,,Active
1708,1708,Premium,649,2021-03-02,,Active
1709,1709,Standard,499,2024-12-21,,Active
1710,1710,Basic,199,2025-03-25,2028-09-25,Cancelled
1711,1711,Basic,199,2022-01-16,,Active
1712,1712,Standard,499,2020-11-20,2022-12-20,Cancelled
1713,1713,Basic,199,2023-08-08,,Active
1714,1714,Premium,649,2024-08-09,,Active
1715,1715,Premium,649,2023-09-15,,Active
1716,1716,Basic,199,2022-04-27,,Active
1717,1717,Basic,199,2018-03-10,,Active
1718,1718,Standard,499,2021-12-23,2024-09-23,Cancelled
1719,1719,Standard,499,2018-03-16,,Active
1720,1720,Standard,499,2024-07-04,2026-06-04,Cancelled
1721,1721,Standard,499,2020-07-14,2022-09-14,Cancelled
1722,1722,Premium,649,2020-02-14,,Active
1723,1723,Basic,199,2025-05-10,,Active
1724,1724,Standard,499,2021-07-14,,Active
1725,1725,Standard,499,2020-09-04,,Active
1726,1726,Basic,199,2024-02-08,,Active
1727,1727,Premium,649,2018-03-31,2021-07-31,Cancelled
1728,1728,Premium,649,2018-02-17,,Active
1729,1729,Standard,499,2021-03-04,,Active
1730,1730,Standard,499,2023-07-24,2026-03-24,Cancelled
1731,1731,Basic,199,2024-04-23,2026-04-23,Cancelled
1732,1732,Standard,499,2021-04-17,,Active
1733,1733,Premium,649,2018-02-04,,Active
1734,1734,Standard,499,2024-11-08,,Active
1735,1735,Standard,499,2022-03-22,,Active
1736,1736,Basic,199,2020-05-16,,Active
1737,1737,Premium,649,2020-04-11,2023-07-11,Cancelled
1738,1738,Standard,499,2025-12-18,,Active
1739,1739,Standard,499,2025-06-24,,Active
1740,1740,Basic,199,2025-07-16,,Active
1741,1741,Premium,649,2020-06-17,2024-11-17,Cancelled
1742,1742,Standard,499,2025-12-15,,Active
1743,1743,Standard,499,2020-09-04,2023-10-04,Cancelled
1744,1744,Basic,199,2023-04-27,2026-07-27,Cancelled
1745,1745,Premium,649,2021-05-09,2022-04-09,Cancelled
1746,1746,Standard,499,2020-12-14,2021-07-14,Cancelled
1747,1747,Basic,199,2022-04-01,,Active
1748,1748,Basic,199,2020-08-13,,Active
1749,1749,Basic,199,2022-05-18,,Active
1750,1750,Basic,199,2024-05-18,,Active
1751,1751,Basic,199,2022-11-26,,Active
1752,1752,Basic,199,2021-04-07,,Active
1753,1753,Standard,499,2019-04-03,,Active
1754,1754,Basic,199,2023-12-25,,Active
1755,1755,Standard,499,2019-05-29,,Active
1756,1756,Standard,499,2023-09-20,,Active
1757,1757,Basic,199,2025-01-01,,Active
1758,1758,Standard,499,2023-12-01,,Active
1759,1759,Basic,199,2024-07-05,,Active
1760,1760,Standard,499,2023-05-15,2026-08-15,Cancelled
1761,1761,Standard,499,2021-01-25,2022-01-25,Cancelled
1762,1762,Basic,199,2020-10-23,2024-10-23,Cancelled
1763,1763,Premium,649,2020-08-23,,Active
1764,1764,Basic,199,2023-10-07,2026-06-07,Cancelled
1765,1765,Standard,499,2024-04-13,,Active
1766,1766,Basic,199,2021-02-18,,Active
1767,1767,Premium,649,2022-08-09,,Active
1768,1768,Premium,649,2020-10-20,,Active
1769,1769,Premium,649,2019-10-05,2022-05-05,Cancelled
1770,1770,Standard,499,2019-11-20,,Active
1771,1771,Basic,199,2023-09-21,,Active
1772,1772,Premium,649,2022-04-22,,Active
1773,1773,Premium,649,2023-09-08,,Active
1774,1774,Premium,649,2023-10-07,,Active
1775,1775,Basic,199,2022-11-01,,Active
1776,1776,Basic,199,2023-05-30,,Active
1777,1777,Basic,199,2019-05-24,2021-11-24,Cancelled
1778,1778,Standard,499,2024-10-25,2025-11-25,Cancelled
1779,1779,Basic,199,2024-03-08,,Active
1780,1780,Basic,199,2018-03-24,,Active
1781,1781,Standard,499,2020-12-30,,Active
1782,1782,Premium,649,2025-05-14,,Active
1783,1783,Standard,499,2021-12-10,,Active
1784,1784,Basic,199,2022-04-27,,Active
1785,1785,Standard,499,2024-08-16,,Active
1786,1786,Standard,499,2025-11-27,,Active
1787,1787,Premium,649,2020-01-15,,Active
1788,1788,Premium,649,2023-02-01,2024-09-01,Cancelled
1789,1789,Standard,499,2024-11-15,,Active
1790,1790,Basic,199,2021-10-05,2025-08-05,Cancelled
1791,1791,Basic,199,2023-06-13,,Active
1792,1792,Premium,649,2024-11-04,,Active
1793,1793,Basic,199,2021-06-02,,Active
1794,1794,Premium,649,2024-10-09,2026-11-09,Cancelled
1795,1795,Premium,649,2018-09-24,,Active
1796,1796,Basic,199,2021-07-27,,Active
1797,1797,Standard,499,2023-11-07,,Active
1798,1798,Premium,649,2021-07-08,,Active
1799,1799,Standard,499,2019-01-05,,Active
1800,1800,Basic,199,2025-05-31,2028-05-31,Cancelled
1801,1801,Standard,499,2025-05-23,,Active
1802,1802,Standard,499,2024-09-14,,Active
1803,1803,Basic,199,2018-06-03,,Active
1804,1804,Basic,199,2021-06-23,,Active
1805,1805,Standard,499,2023-06-26,,Active
1806,1806,Premium,649,2021-08-06,2023-09-06,Cancelled
1807,1807,Premium,649,2025-01-22,2029-03-22,Cancelled
1808,1808,Standard,499,2021-10-05,,Active
1809,1809,Standard,499,2025-10-14,,Active
1810,1810,Basic,199,2019-09-30,,Active
1811,1811,Standard,499,2020-01-25,,Active
1812,1812,Standard,499,2022-06-20,2024-01-20,Cancelled
1813,1813,Premium,649,2025-07-30,,Active
1814,1814,Basic,199,2020-08-08,2021-11-08,Cancelled
1815,1815,Basic,199,2021-10-09,,Active
1816,1816,Standard,499,2019-02-01,,Active
1817,1817,Standard,499,2020-05-26,2023-08-26,Cancelled
1818,1818,Basic,199,2024-07-06,2028-03-06,Cancelled
1819,1819,Standard,499,2019-07-27,2022-07-27,Cancelled
1820,1820,Basic,199,2019-02-16,2020-05-16,Cancelled
1821,1821,Standard,499,2022-10-29,2026-11-29,Cancelled
1822,1822,Premium,649,2025-03-16,2029-11-16,Cancelled
1823,1823,Premium,649,2020-10-14,2023-05-14,Cancelled
1824,1824,Basic,199,2020-10-03,,Active
1825,1825,Premium,649,2025-07-26,,Active
1826,1826,Basic,199,2018-12-11,,Active
1827,1827,Basic,199,2019-01-08,,Active
1828,1828,Basic,199,2021-08-20,,Active
1829,1829,Basic,199,2025-01-29,2026-11-29,Cancelled
1830,1830,Basic,199,2021-04-06,2022-12-06,Cancelled
1831,1831,Basic,199,2019-06-21,,Active
1832,1832,Basic,199,2023-02-20,,Active
1833,1833,Premium,649,2024-08-05,,Active
1834,1834,Basic,199,2024-03-31,,Active
1835,1835,Basic,199,2023-04-28,,Active
1836,1836,Premium,649,2022-12-08,2024-11-08,Cancelled
1837,1837,Premium,649,2019-08-02,,Active
1838,1838,Standard,499,2024-07-29,,Active
1839,1839,Standard,499,2020-02-19,2023-11-19,Cancelled
1840,1840,Premium,649,2025-06-28,,Active
1841,1841,Premium,649,2019-08-10,,Active
1842,1842,Basic,199,2019-08-27,,Active
1843,1843,Basic,199,2025-04-05,,Active
1844,1844,Standard,499,2023-09-22,,Active
1845,1845,Basic,199,2021-11-03,,Active
1846,1846,Standard,499,2019-07-09,,Active
1847,1847,Basic,199,2018-08-22,2022-12-22,Cancelled
1848,1848,Premium,649,2024-10-02,,Active
1849,1849,Standard,499,2025-01-13,,Active
1850,1850,Basic,199,2021-08-23,,Active
1851,1851,Standard,499,2023-11-26,,Active
1852,1852,Basic,199,2025-03-01,,Active
1853,1853,Standard,499,2025-07-20,,Active
1854,1854,Basic,199,2025-08-31,,Active
1855,1855,Premium,649,2022-02-04,2023-04-04,Cancelled
1856,1856,Standard,499,2022-09-30,2025-12-30,Cancelled
1857,1857,Premium,649,2020-01-05,2024-05-05,Cancelled
1858,1858,Premium,649,2021-12-14,2025-09-14,Cancelled
1859,1859,Standard,499,2025-11-08,2027-01-08,Cancelled
1860,1860,Basic,199,2024-08-13,2026-06-13,Cancelled
1861,1861,Basic,199,2023-01-19,,Active
1862,1862,Premium,649,2020-07-26,,Active
1863,1863,Premium,649,2021-04-07,2025-10-07,Cancelled
1864,1864,Basic,199,2025-11-16,,Active
1865,1865,Basic,199,2018-08-20,,Active
1866,1866,Premium,649,2024-06-18,,Active
1867,1867,Basic,199,2018-11-18,2022-09-18,Cancelled
1868,1868,Standard,499,2024-12-12,,Active
1869,1869,Premium,649,2018-11-03,2022-08-03,Cancelled
1870,1870,Premium,649,2022-12-22,,Active
1871,1871,Premium,649,2020-11-05,2023-07-05,Cancelled
1872,1872,Premium,649,2023-06-17,,Active
1873,1873,Standard,499,2022-03-21,,Active
1874,1874,Basic,199,2022-12-13,,Active
1875,1875,Basic,199,2021-10-16,2023-10-16,Cancelled
1876,1876,Basic,199,2020-06-13,,Active
1877,1877,Basic,199,2020-10-21,,Active
1878,1878,Premium,649,2025-09-27,,Active
1879,1879,Premium,649,2020-08-28,,Active
1880,1880,Basic,199,2019-01-28,,Active
1881,1881,Premium,649,2020-07-15,,Active
1882,1882,Basic,199,2021-10-04,,Active
1883,1883,Standard,499,2019-09-20,,Active
1884,1884,Premium,649,2022-12-16,2026-08-16,Cancelled
1885,1885,Basic,199,2023-09-16,,Active
1886,1886,Standard,499,2019-09-28,,Active
1887,1887,Standard,499,2021-05-19,2022-10-19,Cancelled
1888,1888,Basic,199,2021-08-19,,Active
1889,1889,Basic,199,2023-01-17,,Active
1890,1890,Premium,649,2023-12-24,,Active
1891,1891,Premium,649,2022-05-24,,Active
1892,1892,Standard,499,2019-08-20,2024-01-20,Cancelled
1893,1893,Premium,649,2018-10-30,2021-05-30,Cancelled
1894,1894,Standard,499,2023-07-23,,Active
1895,1895,Premium,649,2019-10-12,,Active
1896,1896,Basic,199,2018-02-19,2021-08-19,Cancelled
1897,1897,Standard,499,2018-02-14,,Active
1898,1898,Basic,199,2023-10-14,2024-06-14,Cancelled
1899,1899,Premium,649,2024-03-27,,Active
1900,1900,Standard,499,2020-08-30,,Active
1901,1901,Basic,199,2022-06-17,,Active
1902,1902,Basic,199,2021-07-02,,Active
1903,1903,Premium,649,2025-05-21,2030-03-21,Cancelled
1904,1904,Basic,199,2019-03-11,2021-06-11,Cancelled
1905,1905,Basic,199,2019-11-30,2020-11-30,Cancelled
1906,1906,Premium,649,2025-04-03,,Active
1907,1907,Premium,649,2018-11-04,,Active
1908,1908,Premium,649,2022-04-01,2026-10-01,Cancelled
1909,1909,Basic,199,2018-12-14,,Active
1910,1910,Standard,499,2025-02-17,,Active
1911,1911,Standard,499,2021-05-29,2025-06-29,Cancelled
1912,1912,Standard,499,2025-09-21,2026-11-21,Cancelled
1913,1913,Standard,499,2018-01-02,,Active
1914,1914,Premium,649,2018-05-15,,Active
1915,1915,Basic,199,2019-09-07,,Active
1916,1916,Standard,499,2021-10-14,,Active
1917,1917,Standard,499,2020-07-05,,Active
1918,1918,Standard,499,2022-08-20,,Active
1919,1919,Premium,649,2018-01-11,,Active
1920,1920,Standard,499,2019-07-22,,Active
1921,1921,Premium,649,2019-09-17,2023-07-17,Cancelled
1922,1922,Premium,649,2023-11-07,,Active
1923,1923,Standard,499,2021-12-24,2026-08-24,Cancelled
1924,1924,Premium,649,2024-01-13,2027-02-13,Cancelled
1925,1925,Basic,199,2020-11-11,,Active
1926,1926,Premium,649,2024-02-15,,Active
1927,1927,Standard,499,2021-04-22,,Active
1928,1928,Premium,649,2025-03-19,,Active
1929,1929,Basic,199,2020-07-07,,Active
1930,1930,Standard,499,2021-09-23,2026-05-23,Cancelled
1931,1931,Standard,499,2020-04-23,,Active
1932,1932,Premium,649,2022-11-25,,Active
1933,1933,Premium,649,2022-06-09,,Active
1934,1934,Premium,649,2021-03-10,,Active
1935,1935,Standard,499,2025-10-29,2027-04-29,Cancelled
1936,1936,Basic,199,2019-06-19,,Active
1937,1937,Premium,649,2022-11-05,,Active
1938,1938,Standard,499,2021-03-21,,Active
1939,1939,Premium,649,2024-03-23,2027-08-23,Cancelled
1940,1940,Standard,499,2020-08-03,2023-10-03,Cancelled
1941,1941,Basic,199,2021-12-25,,Active
1942,1942,Standard,499,2020-06-03,,Active
1943,1943,Premium,649,2022-06-27,,Active
1944,1944,Premium,649,2021-04-04,,Active
1945,1945,Premium,649,2020-11-18,,Active
1946,1946,Basic,199,2023-03-01,,Active
1947,1947,Premium,649,2023-05-28,2025-06-28,Cancelled
1948,1948,Basic,199,2019-10-31,,Active
1949,1949,Basic,199,2025-01-30,,Active
1950,1950,Standard,499,2019-04-05,,Active
1951,1951,Standard,499,2022-07-03,2024-10-03,Cancelled
1952,1952,Premium,649,2018-06-14,,Active
1953,1953,Standard,499,2024-10-30,2026-01-30,Cancelled
1954,1954,Premium,649,2023-06-30,,Active
1955,1955,Standard,499,2020-07-07,,Active
1956,1956,Standard,499,2025-11-24,,Active
1957,1957,Premium,649,2019-07-28,,Active
1958,1958,Premium,649,2018-08-07,,Active
1959,1959,Premium,649,2024-12-16,,Active
1960,1960,Standard,499,2023-06-21,2027-11-21,Cancelled
1961,1961,Standard,499,2023-01-10,2023-09-10,Cancelled
1962,1962,Basic,199,2018-05-14,,Active
1963,1963,Basic,199,2024-11-27,2028-10-27,Cancelled
1964,1964,Basic,199,2025-05-06,,Active
1965,1965,Standard,499,2024-11-29,,Active
1966,1966,Basic,199,2021-01-14,2022-04-14,Cancelled
1967,1967,Standard,499,2024-07-17,,Active
1968,1968,Basic,199,2025-11-06,,Active
1969,1969,Standard,499,2023-03-21,2023-12-21,Cancelled
1970,1970,Basic,199,2025-06-07,2027-03-07,Cancelled
1971,1971,Premium,649,2020-08-18,,Active
1972,1972,Basic,199,2023-03-17,2027-06-17,Cancelled
1973,1973,Premium,649,2019-06-28,,Active
1974,1974,Basic,199,2019-07-04,,Active
1975,1975,Standard,499,2022-01-31,,Active
1976,1976,Standard,499,2018-02-22,,Active
1977,1977,Premium,649,2025-08-08,2027-04-08,Cancelled
1978,1978,Standard,499,2022-01-20,,Active
1979,1979,Standard,499,2024-08-15,,Active
1980,1980,Premium,649,2020-12-19,,Active
1981,1981,Standard,499,2025-09-12,,Active
1982,1982,Standard,499,2020-12-05,,Active
1983,1983,Basic,199,2024-09-29,,Active
1984,1984,Standard,499,2025-08-17,,Active
1985,1985,Premium,649,2020-07-05,,Active
1986,1986,Basic,199,2018-06-24,,Active
1987,1987,Premium,649,2021-11-22,2024-04-22,Cancelled
1988,1988,Basic,199,2023-01-01,,Active
1989,1989,Premium,649,2025-12-20,2030-10-20,Cancelled
1990,1990,Premium,649,2020-06-10,,Active
1991,1991,Basic,199,2020-07-28,2024-10-28,Cancelled
1992,1992,Standard,499,2018-03-22,,Active
1993,1993,Basic,199,2024-01-20,2027-04-20,Cancelled
1994,1994,Standard,499,2018-12-07,2021-01-07,Cancelled
1995,1995,Premium,649,2020-01-18,,Active
1996,1996,Standard,499,2018-06-28,,Active
1997,1997,Premium,649,2019-09-25,,Active
1998,1998,Basic,199,2023-12-27,,Active
1999,1999,Standard,499,2023-10-01,,Active
2000,2000,Standard,499,2025-10-22,,Active
2001,2001,Basic,199,2022-01-28,,Active
2002,2002,Standard,499,2020-04-09,2022-11-09,Cancelled
2003,2003,Premium,649,2020-10-10,,Active
2004,2004,Basic,199,2021-04-07,,Active
2005,2005,Premium,649,2020-06-30,2024-12-30,Cancelled
2006,2006,Premium,649,2019-08-17,,Active
2007,2007,Basic,199,2021-10-30,,Active
2008,2008,Basic,199,2023-06-11,,Active
2009,2009,Basic,199,2024-01-23,2028-11-23,Cancelled
2010,2010,Standard,499,2022-09-30,2025-05-30,Cancelled
2011,2011,Premium,649,2022-07-21,2023-03-21,Cancelled
2012,2012,Standard,499,2022-12-25,,Active
2013,2013,Basic,199,2021-07-21,,Active
2014,2014,Standard,499,2023-05-03,2024-07-03,Cancelled
2015,2015,Basic,199,2019-02-05,,Active
2016,2016,Basic,199,2024-10-18,,Active
2017,2017,Basic,199,2024-04-29,,Active
2018,2018,Premium,649,2022-10-16,,Active
2019,2019,Premium,649,2019-12-01,2021-10-01,Cancelled
2020,2020,Basic,199,2024-10-27,,Active
2021,2021,Standard,499,2022-04-04,,Active
2022,2022,Standard,499,2018-06-08,,Active
2023,2023,Premium,649,2019-10-05,,Active
2024,2024,Basic,199,2021-03-20,,Active
2025,2025,Premium,649,2025-09-13,,Active
2026,2026,Basic,199,2024-04-10,,Active
2027,2027,Standard,499,2025-11-16,,Active
2028,2028,Standard,499,2025-07-18,2027-06-18,Cancelled
2029,2029,Standard,499,2022-07-03,,Active
2030,2030,Premium,649,2018-10-08,,Active
2031,2031,Standard,499,2019-05-15,2023-12-15,Cancelled
2032,2032,Standard,499,2023-08-17,,Active
2033,2033,Basic,199,2018-01-12,2021-01-12,Cancelled
2034,2034,Standard,499,2018-01-09,,Active
2035,2035,Standard,499,2025-02-16,,Active
2036,2036,Premium,649,2025-12-16,,Active
2037,2037,Standard,499,2025-02-23,,Active
2038,2038,Standard,499,2020-01-22,,Active
2039,2039,Premium,649,2019-01-05,2023-02-05,Cancelled
2040,2040,Premium,649,2020-12-26,2022-05-26,Cancelled
2041,2041,Basic,199,2024-11-09,,Active
2042,2042,Standard,499,2021-12-09,,Active
2043,2043,Premium,649,2018-04-15,2022-05-15,Cancelled
2044,2044,Basic,199,2018-01-17,2022-06-17,Cancelled
2045,2045,Basic,199,2023-04-03,2025-06-03,Cancelled
2046,2046,Premium,649,2020-05-10,,Active
2047,2047,Premium,649,2025-02-28,2026-07-28,Cancelled
2048,2048,Basic,199,2025-06-26,,Active
2049,2049,Premium,649,2021-10-09,,Active
2050,2050,Standard,499,2020-10-26,,Active
2051,2051,Basic,199,2020-05-27,2022-07-27,Cancelled
2052,2052,Premium,649,2021-08-09,,Active
2053,2053,Premium,649,2021-12-02,,Active
2054,2054,Standard,499,2019-01-19,2019-11-19,Cancelled
2055,2055,Standard,499,2022-10-08,2025-02-08,Cancelled
2056,2056,Basic,199,2025-07-29,,Active
2057,2057,Standard,499,2018-01-21,2021-01-21,Cancelled
2058,2058,Premium,649,2023-10-29,,Active
2059,2059,Standard,499,2023-10-08,2027-12-08,Cancelled
2060,2060,Standard,499,2023-03-14,2028-01-14,Cancelled
2061,2061,Basic,199,2022-12-28,,Active
2062,2062,Standard,499,2025-11-02,,Active
2063,2063,Premium,649,2023-11-04,,Active
2064,2064,Premium,649,2023-03-12,,Active
2065,2065,Standard,499,2019-12-06,2020-06-06,Cancelled
2066,2066,Premium,649,2024-05-06,,Active
2067,2067,Standard,499,2024-06-30,2027-04-30,Cancelled
2068,2068,Standard,499,2023-05-02,2026-11-02,Cancelled
2069,2069,Standard,499,2024-03-09,2026-12-09,Cancelled
2070,2070,Standard,499,2018-01-11,,Active
2071,2071,Standard,499,2023-08-01,,Active
2072,2072,Standard,499,2019-07-25,2020-12-25,Cancelled
2073,2073,Premium,649,2021-03-04,2023-08-04,Cancelled
2074,2074,Premium,649,2022-09-12,2026-12-12,Cancelled
2075,2075,Standard,499,2025-10-07,,Active
2076,2076,Basic,199,2023-10-24,,Active
2077,2077,Premium,649,2020-12-06,,Active
2078,2078,Premium,649,2024-04-07,,Active
2079,2079,Premium,649,2022-01-18,2024-06-18,Cancelled
2080,2080,Basic,199,2019-03-02,,Active
2081,2081,Basic,199,2019-04-23,2023-02-23,Cancelled
2082,2082,Premium,649,2019-10-16,,Active
2083,2083,Standard,499,2018-04-14,,Active
2084,2084,Standard,499,2018-06-02,,Active
2085,2085,Premium,649,2024-11-03,,Active
2086,2086,Standard,499,2019-07-17,,Active
2087,2087,Standard,499,2020-03-06,,Active
2088,2088,Standard,499,2020-05-05,,Active
2089,2089,Premium,649,2020-08-02,,Active
2090,2090,Premium,649,2019-08-22,,Active
2091,2091,Basic,199,2022-08-14,,Active
2092,2092,Premium,649,2023-07-19,2026-03-19,Cancelled
2093,2093,Basic,199,2024-12-25,,Active
2094,2094,Premium,649,2019-12-19,2021-04-19,Cancelled
2095,2095,Premium,649,2024-11-30,2028-02-29,Cancelled
2096,2096,Standard,499,2018-07-21,,Active
2097,2097,Basic,199,2025-03-27,2028-09-27,Cancelled
2098,2098,Premium,649,2023-04-04,2024-05-04,Cancelled
2099,2099,Standard,499,2019-01-26,,Active
2100,2100,Basic,199,2025-01-26,,Active
2101,2101,Premium,649,2022-04-26,2025-01-26,Cancelled
2102,2102,Standard,499,2024-10-30,,Active
2103,2103,Standard,499,2022-02-22,,Active
2104,2104,Premium,649,2018-12-25,,Active
2105,2105,Basic,199,2025-08-10,,Active
2106,2106,Basic,199,2025-12-26,2028-05-26,Cancelled
2107,2107,Standard,499,2020-01-21,,Active
2108,2108,Premium,649,2019-07-29,2022-10-29,Cancelled
2109,2109,Standard,499,2025-12-15,,Active
2110,2110,Premium,649,2024-05-06,,Active
2111,2111,Basic,199,2022-11-13,,Active
2112,2112,Basic,199,2024-06-27,,Active
2113,2113,Basic,199,2020-04-04,,Active
2114,2114,Basic,199,2024-10-28,2027-04-28,Cancelled
2115,2115,Standard,499,2020-08-19,,Active
2116,2116,Standard,499,2023-08-16,,Active
2117,2117,Standard,499,2025-08-06,,Active
2118,2118,Basic,199,2018-10-02,2021-07-02,Cancelled
2119,2119,Basic,199,2018-12-20,,Active
2120,2120,Premium,649,2025-11-16,,Active
2121,2121,Standard,499,2024-07-14,,Active
2122,2122,Standard,499,2021-09-19,,Active
2123,2123,Basic,199,2018-05-24,2019-07-24,Cancelled
2124,2124,Basic,199,2025-11-27,2028-11-27,Cancelled
2125,2125,Basic,199,2018-04-26,2021-08-26,Cancelled
2126,2126,Premium,649,2025-09-25,2029-08-25,Cancelled
2127,2127,Standard,499,2019-07-25,,Active
2128,2128,Standard,499,2018-05-09,,Active
